Country Name,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
Mali,45.97413918,45.88296779,45.79179641,45.70062503,45.60945364,45.51828226,45.42711087,45.33593949,45.24476811,45.15359672,45.06242534,44.97125395,44.88008257
Malta,7.814143431,7.579410201,7.34467697,7.109943739,6.875210509,6.640477278,6.405744047,6.171010817,5.936277586,5.701544356,5.466811125,5.232077894,4.997344664
Myanmar,15.7696429,15.28514795,14.80065301,14.31615806,13.83166312,13.34716818,12.86267323,12.37817829,11.89368334,11.4091884,10.92469345,10.44019851,9.955703566
Middle East & North Africa (excluding high income),19.45973634,18.9482703,18.43680425,17.92533821,17.41387216,16.90240611,16.39094007,15.87947402,15.36800798,14.85654193,14.34507589,13.83360984,13.3221438
Montenegro,9.31596772,9.039722199,8.763476679,8.487231159,8.210985638,7.934740118,7.658494597,7.382249077,7.106003556,6.829758036,6.553512515,6.277266995,6.001021474
Mongolia,16.38981097,15.83394093,15.27807088,14.72220084,14.1663308,13.61046075,13.05459071,12.49872067,11.94285062,11.38698058,10.83111054,10.27524049,9.719370448
Mozambique,40.93115842,40.77185083,40.61254325,40.45323566,40.29392808,40.13462049,39.97531291,39.81600532,39.65669774,39.49739015,39.33808257,39.17877498,39.0194674
Mauritania,33.82317903,33.56644464,33.30971026,33.05297588,32.79624149,32.53950711,32.28277273,32.02603834,31.76930396,31.51256958,31.25583519,30.99910081,30.74236643
Mauritius,7.603641915,7.121360973,6.639080031,6.156799089,5.674518147,5.192237205,4.709956263,4.227675321,3.745394379,3.263113437,2.780832495,2.298551553,1.816270611
Malawi,38.96447635,38.65578521,38.34709407,38.03840293,37.72971179,37.42102066,37.11232952,36.80363838,36.49494724,36.1862561,35.87756496,35.56887382,35.26018268
Malaysia,14.21296683,13.76028093,13.30759503,12.85490912,12.40222322,11.94953732,11.49685142,11.04416552,10.59147962,10.13879372,9.686107817,9.233421916,8.780736015
North America,11.42932637,11.28907774,11.1488291,11.00858047,10.86833184,10.7280832,10.58783457,10.44758594,10.3073373,10.16708867,10.02684004,9.886591404,9.746342771
Namibia,27.91311222,27.59567912,27.27824602,26.96081292,26.64337982,26.32594672,26.00851362,25.69108051,25.37364741,25.05621431,24.73878121,24.42134811,24.10391501
New Caledonia,13.49935921,13.11240802,12.72545684,12.33850565,11.95155447,11.56460328,11.1776521,10.79070092,10.40374973,10.01679855,9.629847363,9.242896179,8.855944994
Niger,49.74589084,49.58043808,49.41498532,49.24953256,49.0840798,48.91862704,48.75317428,48.58772151,48.42226875,48.25681599,48.09136323,47.92591047,47.76045771
